full_name,ticker,date,open,high,low,close,average_price,volume
AUDCNH,AUDCNH,2020-03-19 05:15:00,4.0779,4.09527,4.07484,4.094225,4.0850550000000005,0
AUDCNH,AUDCNH,2020-03-19 06:00:00,4.094225,4.101395,4.08127,4.09537,4.0913325,0
AUDCNH,AUDCNH,2020-03-19 07:00:00,4.09537,4.10908,4.07134,4.091295,4.09021,0
AUDCNH,AUDCNH,2020-03-19 08:00:00,4.091295,4.09968,4.04796,4.04919,4.0738199999999996,0
AUDCNH,AUDCNH,2020-03-19 09:00:00,4.04919,4.054025,3.913005,3.9563,3.983515,0
AUDCNH,AUDCNH,2020-03-19 10:00:00,3.9563,3.983345,3.92121,3.944265,3.9522775,0
AUDCNH,AUDCNH,2020-03-19 11:00:00,3.944265,4.000805,3.917585,3.951975,3.959195,0
AUDCNH,AUDCNH,2020-03-19 12:00:00,3.951975,3.979785,3.951665,3.96177,3.965725,0
AUDCNH,AUDCNH,2020-03-19 13:00:00,3.96177,3.997955,3.956355,3.994525,3.9771549999999998,0
AUDCNH,AUDCNH,2020-03-19 14:00:00,3.994525,4.11343,3.99245,4.100005,4.0529399999999995,0
AUDCNH,AUDCNH,2020-03-19 15:00:00,4.100005,4.100205,4.01599,4.033855,4.058097500000001,0
AUDCNH,AUDCNH,2020-03-19 16:00:00,4.033855,4.101065,4.03273,4.08162,4.0668975,0
AUDCNH,AUDCNH,2020-03-19 17:00:00,4.08162,4.099065,4.065915,4.091825,4.08249,0
AUDCNH,AUDCNH,2020-03-19 18:00:00,4.091825,4.09414,4.07847,4.092425,4.086305,0
AUDCNH,AUDCNH,2020-03-19 19:00:00,4.092425,4.122665,4.08758,4.115945,4.1051225,0
AUDCNH,AUDCNH,2020-03-19 20:00:00,4.115945,4.120595,4.08923,4.11305,4.104912499999999,0
AUDCNH,AUDCNH,2020-03-19 21:00:00,4.11305,4.17412,4.11287,4.148735,4.143495,0
AUDCNH,AUDCNH,2020-03-19 22:00:00,4.148735,4.191085,4.146895,4.186705,4.16899,0
AUDCNH,AUDCNH,2020-03-19 23:00:00,4.186705,4.25747,4.176045,4.182895,4.2167575,0
AUDCNH,AUDCNH,2020-03-20 00:00:00,4.182895,4.206885,4.179005,4.183605,4.192945,0
