full_name,ticker,date,open,high,low,close,average_price,volume
FTSE100_CFD,IBGB100,2020-03-05 16:00:00,6829.85,6833.435,6759.47,6763.72,6796.4525,0
FTSE100_CFD,IBGB100,2020-03-05 17:00:00,6763.72,6763.975,6716.185,6724.98,6740.08,0
FTSE100_CFD,IBGB100,2020-03-05 18:00:00,6724.98,6728.94,6683.27,6695.83,6706.105,0
FTSE100_CFD,IBGB100,2020-03-05 19:00:00,6695.83,6722.085,6681.02,6693.75,6701.5525,0
FTSE100_CFD,IBGB100,2020-03-05 20:00:00,6693.75,6710.46,6678.97,6695.95,6694.715,0
FTSE100_CFD,IBGB100,2020-03-05 21:00:00,6695.95,6700.455,6671.37,6683.11,6685.9125,0
FTSE100_CFD,IBGB100,2020-03-05 22:00:00,6683.11,6700.09,6659.085,6678.87,6679.5875,0
FTSE100_CFD,IBGB100,2020-03-05 23:00:00,6678.87,6699.995,6666.125,6683.38,6683.0599999999995,0
FTSE100_CFD,IBGB100,2020-03-06 00:00:00,6683.38,6724.495,6677.73,6681.89,6701.112499999999,0
FTSE100_CFD,IBGB100,2020-03-06 01:00:00,6681.89,6688.79,6626.08,6627.57,6657.4349999999995,0
FTSE100_CFD,IBGB100,2020-03-06 02:00:00,6627.57,6655.085,6619.815,6649.58,6637.45,0
FTSE100_CFD,IBGB100,2020-03-06 03:00:00,6649.58,6649.585,6615.315,6625.57,6632.45,0
FTSE100_CFD,IBGB100,2020-03-06 04:00:00,6625.57,6640.085,6601.06,6628.07,6620.5725,0
FTSE100_CFD,IBGB100,2020-03-06 16:00:00,6579.16,6621.54,6558.79,6595.66,6590.165,0
FTSE100_CFD,IBGB100,2020-03-06 17:00:00,6595.66,6617.9,6521.775,6521.78,6569.8375,0
FTSE100_CFD,IBGB100,2020-03-06 18:00:00,6521.78,6529.96,6465.645,6498.2,6497.8025,0
FTSE100_CFD,IBGB100,2020-03-06 19:00:00,6498.2,6524.78,6484.12,6487.44,6504.45,0
FTSE100_CFD,IBGB100,2020-03-06 20:00:00,6487.44,6508.36,6465.22,6475.7,6486.79,0
FTSE100_CFD,IBGB100,2020-03-06 21:00:00,6475.7,6504.315,6460.275,6491.3,6482.295,0
FTSE100_CFD,IBGB100,2020-03-06 22:00:00,6491.3,6491.8,6434.415,6460.97,6463.1075,0
FTSE100_CFD,IBGB100,2020-03-06 23:00:00,6460.97,6516.61,6440.685,6503.39,6478.6475,0
FTSE100_CFD,IBGB100,2020-03-07 00:00:00,6503.39,6507.42,6459.22,6471.77,6483.32,0
FTSE100_CFD,IBGB100,2020-03-07 01:00:00,6471.77,6492.42,6442.12,6466.17,6467.27,0
FTSE100_CFD,IBGB100,2020-03-07 02:00:00,6466.17,6493.42,6458.915,6463.67,6476.1675,0
FTSE100_CFD,IBGB100,2020-03-07 03:00:00,6463.67,6466.67,6412.665,6417.42,6439.6675,0
FTSE100_CFD,IBGB100,2020-03-07 04:00:00,6417.42,6482.17,6403.415,6468.92,6442.7925,0
FTSE100_CFD,IBGB100,2020-03-09 16:00:00,5934.8,6010.36,5829.545,5988.61,5919.952499999999,0
FTSE100_CFD,IBGB100,2020-03-09 17:00:00,5988.61,6158.915,5978.335,6050.06,6068.625,0
FTSE100_CFD,IBGB100,2020-03-09 18:00:00,6050.06,6095.73,6017.0,6090.23,6056.365,0
FTSE100_CFD,IBGB100,2020-03-09 19:00:00,6090.23,6094.745,6015.875,6027.13,6055.3099999999995,0
FTSE100_CFD,IBGB100,2020-03-09 20:00:00,6027.13,6039.565,5996.315,6000.82,6017.94,0
FTSE100_CFD,IBGB100,2020-03-09 21:00:00,6000.82,6001.07,5907.98,5979.75,5954.525,0
FTSE100_CFD,IBGB100,2020-03-09 22:00:00,5979.75,6092.03,5976.0,5985.93,6034.014999999999,0
FTSE100_CFD,IBGB100,2020-03-09 23:00:00,5985.93,6056.01,5972.685,6037.14,6014.3475,0
FTSE100_CFD,IBGB100,2020-03-10 00:00:00,6037.14,6053.78,5914.35,5929.36,5984.0650000000005,0
FTSE100_CFD,IBGB100,2020-03-10 01:00:00,5929.36,5954.44,5852.68,5853.43,5903.5599999999995,0
FTSE100_CFD,IBGB100,2020-03-10 02:00:00,5853.43,5891.94,5815.685,5876.44,5853.8125,0
FTSE100_CFD,IBGB100,2020-03-10 03:00:00,5876.44,5929.47,5829.935,5829.94,5879.7025,0
FTSE100_CFD,IBGB100,2020-03-10 04:00:00,5829.94,5859.44,5809.185,5811.69,5834.3125,0
FTSE100_CFD,IBGB100,2020-03-10 16:00:00,6076.28,6146.11,6021.935,6144.61,6084.0225,0
FTSE100_CFD,IBGB100,2020-03-10 17:00:00,6144.61,6203.78,6098.645,6192.03,6151.2125,0
FTSE100_CFD,IBGB100,2020-03-10 18:00:00,6192.03,6229.565,6177.275,6203.29,6203.42,0
FTSE100_CFD,IBGB100,2020-03-10 19:00:00,6203.29,6203.29,6157.68,6160.68,6180.485000000001,0
FTSE100_CFD,IBGB100,2020-03-10 20:00:00,6160.68,6174.815,6098.775,6143.0,6136.795,0
FTSE100_CFD,IBGB100,2020-03-10 21:00:00,6143.0,6158.78,6052.065,6054.82,6105.4225,0
FTSE100_CFD,IBGB100,2020-03-10 22:00:00,6054.82,6103.57,5973.815,5984.81,6038.692499999999,0
FTSE100_CFD,IBGB100,2020-03-10 23:00:00,5984.81,6010.52,5923.46,5964.99,5966.99,0
FTSE100_CFD,IBGB100,2020-03-11 00:00:00,5964.99,6048.29,5932.815,6004.02,5990.5525,0
FTSE100_CFD,IBGB100,2020-03-11 01:00:00,6004.02,6050.165,5943.71,5960.71,5996.9375,0
FTSE100_CFD,IBGB100,2020-03-11 02:00:00,5960.71,6110.98,5946.2,6074.48,6028.59,0
FTSE100_CFD,IBGB100,2020-03-11 03:00:00,6074.48,6171.5,6067.48,6160.49,6119.49,0
FTSE100_CFD,IBGB100,2020-03-11 04:00:00,6160.49,6163.495,6126.49,6153.74,6144.9925,0
FTSE100_CFD,IBGB100,2020-03-11 16:00:00,6076.26,6107.77,5994.68,6041.66,6051.225,0
FTSE100_CFD,IBGB100,2020-03-11 17:00:00,6041.66,6068.625,5977.855,6015.13,6023.24,0
FTSE100_CFD,IBGB100,2020-03-11 18:00:00,6015.13,6032.145,5976.315,6012.41,6004.23,0
FTSE100_CFD,IBGB100,2020-03-11 19:00:00,6012.41,6025.69,5962.545,5988.08,5994.1175,0
FTSE100_CFD,IBGB100,2020-03-11 20:00:00,5988.08,6003.0,5927.435,5929.44,5965.217500000001,0
FTSE100_CFD,IBGB100,2020-03-11 21:00:00,5929.44,5975.975,5926.275,5953.01,5951.125,0
FTSE100_CFD,IBGB100,2020-03-11 22:00:00,5953.01,5962.05,5900.54,5914.04,5931.295,0
FTSE100_CFD,IBGB100,2020-03-11 23:00:00,5914.04,5935.8,5866.81,5879.59,5901.305,0
FTSE100_CFD,IBGB100,2020-03-12 00:00:00,5879.59,5917.165,5845.355,5871.63,5881.26,0
FTSE100_CFD,IBGB100,2020-03-12 01:00:00,5871.63,5872.13,5831.045,5859.53,5851.5875,0
FTSE100_CFD,IBGB100,2020-03-12 02:00:00,5859.53,5867.29,5808.045,5812.8,5837.6675,0
FTSE100_CFD,IBGB100,2020-03-12 03:00:00,5812.8,5855.05,5773.04,5835.05,5814.045,0
FTSE100_CFD,IBGB100,2020-03-12 04:00:00,5835.05,5845.3,5824.795,5827.55,5835.047500000001,0
FTSE100_CFD,IBGB100,2020-03-12 16:00:00,5573.86,5607.11,5479.72,5540.51,5543.415,0
FTSE100_CFD,IBGB100,2020-03-12 17:00:00,5540.51,5579.76,5514.875,5559.67,5547.3175,0
FTSE100_CFD,IBGB100,2020-03-12 18:00:00,5559.67,5581.63,5525.74,5581.13,5553.6849999999995,0
FTSE100_CFD,IBGB100,2020-03-12 19:00:00,5581.13,5586.13,5527.04,5541.59,5556.585,0
FTSE100_CFD,IBGB100,2020-03-12 20:00:00,5541.59,5570.79,5448.56,5478.75,5509.675,0
FTSE100_CFD,IBGB100,2020-03-12 21:00:00,5478.75,5482.25,5305.395,5397.2,5393.8225,0
FTSE100_CFD,IBGB100,2020-03-12 22:00:00,5397.2,5397.705,5314.06,5342.55,5355.8825,0
FTSE100_CFD,IBGB100,2020-03-12 23:00:00,5342.55,5345.54,5237.795,5286.57,5291.6675,0
FTSE100_CFD,IBGB100,2020-03-13 00:00:00,5286.57,5349.25,5200.775,5332.5,5275.0125,0
FTSE100_CFD,IBGB100,2020-03-13 01:00:00,5332.5,5472.915,5278.22,5365.34,5375.5675,0
FTSE100_CFD,IBGB100,2020-03-13 02:00:00,5365.34,5403.46,5306.895,5363.69,5355.1775,0
FTSE100_CFD,IBGB100,2020-03-13 03:00:00,5363.69,5445.98,5344.415,5346.93,5395.1975,0
FTSE100_CFD,IBGB100,2020-03-13 04:00:00,5346.93,5360.185,5277.64,5286.89,5318.9125,0
FTSE100_CFD,IBGB100,2020-03-13 16:00:00,5529.04,5660.88,5322.74,5350.55,5491.8099999999995,0
FTSE100_CFD,IBGB100,2020-03-13 17:00:00,5350.55,5474.975,5333.275,5454.71,5404.125,0
FTSE100_CFD,IBGB100,2020-03-13 18:00:00,5454.71,5509.875,5439.68,5489.54,5474.7775,0
FTSE100_CFD,IBGB100,2020-03-13 19:00:00,5489.54,5645.245,5487.29,5616.8,5566.2675,0
FTSE100_CFD,IBGB100,2020-03-13 20:00:00,5616.8,5699.4,5589.29,5633.68,5644.344999999999,0
FTSE100_CFD,IBGB100,2020-03-13 21:00:00,5633.68,5645.19,5458.39,5463.15,5551.79,0
FTSE100_CFD,IBGB100,2020-03-13 22:00:00,5463.15,5537.8,5356.37,5363.88,5447.085,0
FTSE100_CFD,IBGB100,2020-03-13 23:00:00,5363.88,5399.19,5276.005,5344.59,5337.5975,0
FTSE100_CFD,IBGB100,2020-03-14 00:00:00,5344.59,5450.94,5309.065,5405.91,5380.0025,0
FTSE100_CFD,IBGB100,2020-03-14 01:00:00,5405.91,5503.13,5393.85,5500.63,5448.49,0
FTSE100_CFD,IBGB100,2020-03-14 02:00:00,5500.63,5520.605,5417.6,5516.1,5469.1025,0
FTSE100_CFD,IBGB100,2020-03-14 03:00:00,5516.1,5685.09,5503.85,5680.84,5594.47,0
FTSE100_CFD,IBGB100,2020-03-14 04:00:00,5680.84,5697.34,5614.335,5663.09,5655.8375,0
FTSE100_CFD,IBGB100,2020-03-16 16:00:00,5098.79,5135.855,4838.83,5012.01,4987.3425,0
FTSE100_CFD,IBGB100,2020-03-16 17:00:00,5012.01,5118.65,4958.48,5050.13,5038.565,0
FTSE100_CFD,IBGB100,2020-03-16 18:00:00,5050.13,5059.65,5014.71,5031.53,5037.18,0
FTSE100_CFD,IBGB100,2020-03-16 19:00:00,5031.53,5053.03,4975.525,4981.03,5014.2775,0
FTSE100_CFD,IBGB100,2020-03-16 20:00:00,4981.03,5033.94,4917.25,4974.3,4975.594999999999,0
FTSE100_CFD,IBGB100,2020-03-16 21:00:00,4974.3,4996.625,4895.27,4993.6,4945.9475,0
FTSE100_CFD,IBGB100,2020-03-16 22:00:00,4993.6,5075.51,4961.06,5029.53,5018.285,0
FTSE100_CFD,IBGB100,2020-03-16 23:00:00,5029.53,5167.57,5019.795,5150.15,5093.6825,0
FTSE100_CFD,IBGB100,2020-03-17 00:00:00,5150.15,5189.9,5087.41,5108.61,5138.655,0
FTSE100_CFD,IBGB100,2020-03-17 01:00:00,5108.61,5151.725,5044.89,5045.39,5098.307500000001,0
FTSE100_CFD,IBGB100,2020-03-17 02:00:00,5045.39,5112.915,4991.375,5079.15,5052.145,0
FTSE100_CFD,IBGB100,2020-03-17 03:00:00,5079.15,5099.15,4987.125,5035.14,5043.1375,0
FTSE100_CFD,IBGB100,2020-03-17 04:00:00,5035.14,5067.645,5009.375,5051.65,5038.51,0
FTSE100_CFD,IBGB100,2020-03-17 16:00:00,5338.64,5374.15,5061.37,5085.62,5217.76,0
FTSE100_CFD,IBGB100,2020-03-17 17:00:00,5085.62,5145.88,4983.585,5008.33,5064.7325,0
FTSE100_CFD,IBGB100,2020-03-17 18:00:00,5008.33,5153.955,5008.33,5153.95,5081.1425,0
FTSE100_CFD,IBGB100,2020-03-17 19:00:00,5153.95,5153.955,5037.7,5040.2,5095.827499999999,0
FTSE100_CFD,IBGB100,2020-03-17 20:00:00,5040.2,5097.46,5031.7,5095.72,5064.58,0
FTSE100_CFD,IBGB100,2020-03-17 21:00:00,5095.72,5164.98,5063.415,5067.92,5114.1975,0
FTSE100_CFD,IBGB100,2020-03-17 22:00:00,5067.92,5170.53,5049.415,5164.78,5109.9725,0
FTSE100_CFD,IBGB100,2020-03-17 23:00:00,5164.78,5249.86,5153.775,5240.71,5201.817499999999,0
FTSE100_CFD,IBGB100,2020-03-18 00:00:00,5240.71,5313.21,5238.71,5273.93,5275.96,0
FTSE100_CFD,IBGB100,2020-03-18 01:00:00,5273.93,5314.59,5227.7,5277.84,5271.145,0
FTSE100_CFD,IBGB100,2020-03-18 02:00:00,5277.84,5335.29,5263.85,5294.33,5299.57,0
FTSE100_CFD,IBGB100,2020-03-18 03:00:00,5294.33,5325.55,5224.125,5325.55,5274.8375,0
FTSE100_CFD,IBGB100,2020-03-18 04:00:00,5325.55,5329.3,5252.855,5254.36,5291.077499999999,0
FTSE100_CFD,IBGB100,2020-03-18 16:00:00,5117.8,5143.79,5067.58,5081.07,5105.6849999999995,0
FTSE100_CFD,IBGB100,2020-03-18 17:00:00,5081.07,5090.82,5000.68,5025.96,5045.75,0
FTSE100_CFD,IBGB100,2020-03-18 18:00:00,5025.96,5044.32,4999.75,5019.99,5022.035,0
FTSE100_CFD,IBGB100,2020-03-18 19:00:00,5019.99,5088.01,4999.29,5035.97,5043.65,0
FTSE100_CFD,IBGB100,2020-03-18 20:00:00,5035.97,5065.46,5003.98,5040.98,5034.719999999999,0
FTSE100_CFD,IBGB100,2020-03-18 21:00:00,5040.98,5136.4,5011.47,5109.16,5073.9349999999995,0
FTSE100_CFD,IBGB100,2020-03-18 22:00:00,5109.16,5170.38,5101.41,5103.43,5135.895,0
FTSE100_CFD,IBGB100,2020-03-18 23:00:00,5103.43,5120.685,5060.71,5086.72,5090.6975,0
FTSE100_CFD,IBGB100,2020-03-19 00:00:00,5086.72,5109.725,5029.49,5037.04,5069.6075,0
FTSE100_CFD,IBGB100,2020-03-19 01:00:00,5037.04,5058.19,4972.41,5010.175,5015.299999999999,0
FTSE100_CFD,IBGB100,2020-03-19 02:00:00,5010.175,5030.685,4975.41,5026.18,5003.047500000001,0
FTSE100_CFD,IBGB100,2020-03-19 03:00:00,5026.18,5095.71,4955.895,5087.71,5025.8025,0
FTSE100_CFD,IBGB100,2020-03-19 04:00:00,5087.71,5107.225,5047.2,5104.72,5077.2125,0
FTSE100_CFD,IBGB100,2020-03-19 16:00:00,5096.49,5174.05,5037.95,5113.79,5106.0,0
FTSE100_CFD,IBGB100,2020-03-19 17:00:00,5113.79,5137.03,5065.22,5067.47,5101.125,0
FTSE100_CFD,IBGB100,2020-03-19 18:00:00,5067.47,5072.225,4996.755,5015.78,5034.49,0
FTSE100_CFD,IBGB100,2020-03-19 19:00:00,5015.78,5037.78,4954.96,4975.92,4996.37,0
FTSE100_CFD,IBGB100,2020-03-19 20:00:00,4975.92,5008.315,4959.27,4996.55,4983.7925,0
FTSE100_CFD,IBGB100,2020-03-19 21:00:00,4996.55,5020.065,4938.79,5019.81,4979.4275,0
FTSE100_CFD,IBGB100,2020-03-19 22:00:00,5019.81,5131.59,4991.06,5092.22,5061.325000000001,0
FTSE100_CFD,IBGB100,2020-03-19 23:00:00,5092.22,5181.03,5086.47,5158.53,5133.75,0
FTSE100_CFD,IBGB100,2020-03-20 00:00:00,5158.53,5231.55,5115.79,5213.3,5173.67,0
FTSE100_CFD,IBGB100,2020-03-20 01:00:00,5213.3,5247.25,5169.87,5226.72,5208.5599999999995,0
FTSE100_CFD,IBGB100,2020-03-20 02:00:00,5226.72,5297.09,5205.18,5264.04,5251.135,0
FTSE100_CFD,IBGB100,2020-03-20 03:00:00,5264.04,5264.04,5179.89,5183.4,5221.965,0
FTSE100_CFD,IBGB100,2020-03-20 04:00:00,5183.4,5216.19,5161.335,5196.67,5188.7625,0
FTSE100_CFD,IBGB100,2020-03-20 16:00:00,5403.58,5428.165,5252.625,5293.97,5340.395,0
FTSE100_CFD,IBGB100,2020-03-20 17:00:00,5293.97,5358.69,5289.22,5349.23,5323.955,0
FTSE100_CFD,IBGB100,2020-03-20 18:00:00,5349.23,5374.125,5263.565,5289.48,5318.844999999999,0
FTSE100_CFD,IBGB100,2020-03-20 19:00:00,5289.48,5296.96,5235.93,5252.63,5266.445,0
FTSE100_CFD,IBGB100,2020-03-20 20:00:00,5252.63,5277.125,5230.275,5234.27,5253.7,0
FTSE100_CFD,IBGB100,2020-03-20 21:00:00,5234.27,5290.8,5209.6,5230.54,5250.200000000001,0
FTSE100_CFD,IBGB100,2020-03-20 22:00:00,5230.54,5251.955,5208.6,5233.04,5230.2775,0
FTSE100_CFD,IBGB100,2020-03-20 23:00:00,5233.04,5241.52,5157.1,5204.66,5199.31,0
FTSE100_CFD,IBGB100,2020-03-21 00:00:00,5204.66,5237.77,5132.185,5205.15,5184.977500000001,0
FTSE100_CFD,IBGB100,2020-03-21 01:00:00,5205.15,5235.04,5170.98,5186.19,5203.01,0
FTSE100_CFD,IBGB100,2020-03-21 02:00:00,5186.19,5207.625,5097.685,5109.91,5152.655000000001,0
FTSE100_CFD,IBGB100,2020-03-21 03:00:00,5109.91,5143.57,5044.605,5049.32,5094.0875,0
FTSE100_CFD,IBGB100,2020-03-21 04:00:00,5049.32,5079.02,5011.2,5033.18,5045.110000000001,0
FTSE100_CFD,IBGB100,2020-03-23 16:00:00,4932.68,4998.52,4914.24,4949.39,4956.38,0
FTSE100_CFD,IBGB100,2020-03-23 17:00:00,4949.39,4995.01,4949.39,4963.59,4972.200000000001,0
FTSE100_CFD,IBGB100,2020-03-23 18:00:00,4963.59,5010.205,4959.35,5008.2,4984.7775,0
FTSE100_CFD,IBGB100,2020-03-23 19:00:00,5008.2,5012.69,4967.81,4979.28,4990.25,0
FTSE100_CFD,IBGB100,2020-03-23 20:00:00,4979.28,5208.54,4977.775,5119.79,5093.157499999999,0
FTSE100_CFD,IBGB100,2020-03-23 21:00:00,5119.79,5146.96,4998.62,5076.4,5072.79,0
FTSE100_CFD,IBGB100,2020-03-23 22:00:00,5076.4,5082.145,4993.64,4998.87,5037.8925,0
FTSE100_CFD,IBGB100,2020-03-23 23:00:00,4998.87,5012.09,4952.255,4972.7,4982.172500000001,0
FTSE100_CFD,IBGB100,2020-03-24 00:00:00,4972.7,5075.67,4957.255,5062.96,5016.4625,0
FTSE100_CFD,IBGB100,2020-03-24 01:00:00,5062.96,5099.855,5021.06,5040.78,5060.4575,0
FTSE100_CFD,IBGB100,2020-03-24 02:00:00,5040.78,5059.3,4991.98,4993.23,5025.639999999999,0
FTSE100_CFD,IBGB100,2020-03-24 03:00:00,4993.23,5030.125,4964.295,4991.23,4997.21,0
FTSE100_CFD,IBGB100,2020-03-24 04:00:00,4991.23,5023.4,4976.77,5023.4,5000.085,0
FTSE100_CFD,IBGB100,2020-03-24 16:00:00,5179.84,5226.01,5121.105,5189.19,5173.5575,0
FTSE100_CFD,IBGB100,2020-03-24 17:00:00,5189.19,5224.855,5161.89,5220.87,5193.3724999999995,0
FTSE100_CFD,IBGB100,2020-03-24 18:00:00,5220.87,5220.875,5186.95,5198.42,5203.9125,0
FTSE100_CFD,IBGB100,2020-03-24 19:00:00,5198.42,5234.085,5185.45,5212.88,5209.7675,0
FTSE100_CFD,IBGB100,2020-03-24 20:00:00,5212.88,5226.61,5187.71,5214.01,5207.16,0
FTSE100_CFD,IBGB100,2020-03-24 21:00:00,5214.01,5282.07,5205.025,5236.44,5243.5475,0
FTSE100_CFD,IBGB100,2020-03-24 22:00:00,5236.44,5301.76,5216.0,5293.79,5258.88,0
FTSE100_CFD,IBGB100,2020-03-24 23:00:00,5293.79,5358.605,5285.795,5350.62,5322.2,0
FTSE100_CFD,IBGB100,2020-03-25 00:00:00,5350.62,5465.65,5323.5,5393.31,5394.575,0
FTSE100_CFD,IBGB100,2020-03-25 01:00:00,5393.31,5398.92,5342.625,5356.09,5370.7725,0
FTSE100_CFD,IBGB100,2020-03-25 02:00:00,5356.09,5373.995,5329.43,5373.99,5351.7125,0
