full_name,ticker,date,open,high,low,close,average_price,volume
Nasdaq100_CFD,IBUST100,2012-09-06,2824.21,2829.96,2823.46,2828.2,2826.71,0
Nasdaq100_CFD,IBUST100,2012-09-07,2820.74,2826.24,2820.74,2824.52,2823.49,0
Nasdaq100_CFD,IBUST100,2012-09-10,2818.905,2823.655,2787.905,2788.915,2805.78,0
Nasdaq100_CFD,IBUST100,2012-09-11,2789.79,2800.21,2780.21,2785.21,2790.21,0
Nasdaq100_CFD,IBUST100,2012-09-12,2794.335,2799.71,2780.71,2790.105,2790.21,0
Nasdaq100_CFD,IBUST100,2012-09-13,2795.365,2842.0,2791.75,2830.0,2816.875,0
Nasdaq100_CFD,IBUST100,2012-09-14,2858.635,2865.45,2848.575,2855.7,2857.0125,0
Nasdaq100_CFD,IBUST100,2012-09-17,2855.78,2856.905,2846.345,2853.47,2851.625,0
Nasdaq100_CFD,IBUST100,2012-09-18,2855.49,2855.49,2855.49,2855.49,2855.49,0
Nasdaq100_CFD,IBUST100,2012-09-19,2860.585,2873.02,2851.595,2865.53,2862.3075,0
Nasdaq100_CFD,IBUST100,2012-09-20,2851.615,2864.45,2844.115,2861.95,2854.2825,0
Nasdaq100_CFD,IBUST100,2012-09-21,2876.125,2878.375,2859.99,2862.99,2869.1825,0
Nasdaq100_CFD,IBUST100,2012-09-24,2835.385,2850.665,2833.385,2844.69,2842.025,0
Nasdaq100_CFD,IBUST100,2012-09-25,2854.665,2859.71,2805.52,2806.02,2832.615,0
Nasdaq100_CFD,IBUST100,2012-09-26,2801.625,2803.875,2769.905,2783.855,2786.8900000000003,0
Nasdaq100_CFD,IBUST100,2012-09-27,2790.175,2824.46,2784.925,2821.335,2804.6925,0
Nasdaq100_CFD,IBUST100,2012-09-28,2812.7,2820.69,2800.71,2800.96,2810.7,0
Nasdaq100_CFD,IBUST100,2012-10-01,2811.75,2828.99,2785.365,2794.115,2807.1775,0
Nasdaq100_CFD,IBUST100,2012-10-02,2806.125,2813.75,2778.875,2800.24,2796.3125,0
Nasdaq100_CFD,IBUST100,2012-10-03,2808.78,2823.345,2796.915,2817.95,2810.13,0
Nasdaq100_CFD,IBUST100,2012-10-04,2823.425,2835.81,2814.315,2828.2,2825.0625,0
Nasdaq100_CFD,IBUST100,2012-10-05,2841.155,2846.905,2806.125,2812.375,2826.5150000000003,0
Nasdaq100_CFD,IBUST100,2012-10-08,2797.52,2802.395,2781.125,2788.0,2791.76,0
Nasdaq100_CFD,IBUST100,2012-10-09,2780.105,2780.23,2736.71,2743.22,2758.4700000000003,0
Nasdaq100_CFD,IBUST100,2012-10-10,2742.53,2749.905,2724.0,2729.0,2736.9525000000003,0
Nasdaq100_CFD,IBUST100,2012-10-11,2749.31,2750.81,2718.78,2720.28,2734.795,0
Nasdaq100_CFD,IBUST100,2012-10-12,2720.645,2734.635,2713.835,2719.605,2724.235,0
Nasdaq100_CFD,IBUST100,2012-11-09,2601.185,2610.32,2583.73,2589.465,2597.025,0
Nasdaq100_CFD,IBUST100,2012-11-12,2590.42,2591.895,2579.805,2582.55,2585.85,0
Nasdaq100_CFD,IBUST100,2012-11-14,2563.02,2565.24,2528.2,2532.02,2546.72,0
Nasdaq100_CFD,IBUST100,2012-11-15,2534.28,2542.345,2516.78,2525.655,2529.5625,0
Nasdaq100_CFD,IBUST100,2012-11-16,2525.05,2541.24,2494.385,2529.27,2517.8125,0
Nasdaq100_CFD,IBUST100,2012-11-19,2539.55,2596.835,2539.55,2594.865,2568.1925,0
