full_name,ticker,date,open,high,low,close,average_price,volume
AUDCNH,AUDCNH,2012-10-03,6.46715,6.46895,6.42825,6.43965,6.448600000000001,0
AUDCNH,AUDCNH,2012-10-04,6.43875,6.4738,6.421,6.45305,6.4474,0
AUDCNH,AUDCNH,2012-10-05,6.4554,6.4743,6.39115,6.4041,6.432725,0
AUDCNH,AUDCNH,2012-10-08,6.407,6.4308,6.39085,6.41315,6.410825,0
AUDCNH,AUDCNH,2012-10-09,6.4137,6.4458,6.4024,6.42285,6.4241,0
AUDCNH,AUDCNH,2012-10-10,6.4237,6.4551,6.4089,6.4368,6.432,0
AUDCNH,AUDCNH,2012-10-11,6.4302,6.4677,6.42155,6.4468,6.444625,0
AUDCNH,AUDCNH,2012-10-12,6.4462,6.45965,6.4094,6.4207,6.434525,0
AUDCNH,AUDCNH,2012-10-15,6.45005,6.4546,6.3961,6.42535,6.42535,0
AUDCNH,AUDCNH,2012-10-16,6.42195,6.4455,6.41815,6.435,6.431825,0
AUDCNH,AUDCNH,2012-10-17,6.4372,6.4958,6.43715,6.49195,6.466475,0
AUDCNH,AUDCNH,2012-10-18,6.49225,6.5118,6.47855,6.48485,6.495175,0
AUDCNH,AUDCNH,2012-10-19,6.48545,6.4955,6.456,6.4615,6.47575,0
AUDCNH,AUDCNH,2012-10-22,6.45455,6.4638,6.43565,6.4501,6.449725,0
AUDCNH,AUDCNH,2012-10-23,6.45285,6.4626,6.4028,6.42045,6.4327000000000005,0
AUDCNH,AUDCNH,2012-10-24,6.419,6.47415,6.416,6.4635,6.445075,0
AUDCNH,AUDCNH,2012-10-25,6.46485,6.48215,6.4449,6.4538,6.463525,0
AUDCNH,AUDCNH,2012-10-26,6.45565,6.48415,6.4271,6.4796,6.4556249999999995,0
AUDCNH,AUDCNH,2012-10-29,6.472,6.4742,6.45855,6.4697,6.466374999999999,0
AUDCNH,AUDCNH,2012-10-29,6.47,6.474,6.4515,6.455,6.46275,0
AUDCNH,AUDCNH,2012-10-30,6.45495,6.4846,6.4503,6.4706,6.46745,0
AUDCNH,AUDCNH,2012-10-31,6.4709,6.4906,6.46205,6.4764,6.476324999999999,0
AUDCNH,AUDCNH,2012-11-01,6.47605,6.4979,6.4652,6.49195,6.48155,0
AUDCNH,AUDCNH,2012-11-02,6.49225,6.50385,6.44895,6.45285,6.4764,0
AUDCNH,AUDCNH,2012-11-05,6.45285,6.4743,6.4528,6.4695,6.46355,0
AUDCNH,AUDCNH,2012-11-06,6.4755,6.5177,6.46885,6.5128,6.493275,0
AUDCNH,AUDCNH,2012-11-07,6.5116,6.61105,6.4863,6.48975,6.548674999999999,0
AUDCNH,AUDCNH,2012-11-08,6.4897,6.5127,6.47915,6.4864,6.495925,0
AUDCNH,AUDCNH,2012-11-09,6.48895,6.4995,6.45965,6.479,6.4795750000000005,0
AUDCNH,AUDCNH,2012-11-12,6.4783,6.4987,6.47515,6.48925,6.486925,0
AUDCNH,AUDCNH,2012-11-13,6.50405,6.50405,6.46575,6.4892,6.4849,0
AUDCNH,AUDCNH,2012-11-14,6.48855,6.50015,6.4409,6.44655,6.470525,0
AUDCNH,AUDCNH,2012-11-15,6.44385,6.4587,6.4215,6.4399,6.4401,0
AUDCNH,AUDCNH,2012-11-16,6.43675,6.46145,6.4216,6.45335,6.441525,0
AUDCNH,AUDCNH,2012-11-19,6.46255,6.4942,6.4598,6.4873,6.477,0
AUDCNH,AUDCNH,2012-11-20,6.4832,6.4981,6.4562,6.47755,6.47715,0
AUDCNH,AUDCNH,2012-11-21,6.47365,6.4791,6.44335,6.46205,6.461225,0
AUDCNH,AUDCNH,2012-11-22,6.4634,6.48065,6.45005,6.47285,6.46535,0
AUDCNH,AUDCNH,2012-11-23,6.47065,6.5195,6.4626,6.5168,6.4910499999999995,0
AUDCNH,AUDCNH,2012-11-26,6.5129,6.51685,6.49985,6.515,6.50835,0
AUDCNH,AUDCNH,2012-11-27,6.5215,6.528,6.4964,6.50265,6.5122,0
AUDCNH,AUDCNH,2012-11-28,6.50325,6.5229,6.4905,6.5191,6.5067,0
AUDCNH,AUDCNH,2012-11-29,6.51925,6.5211,6.4709,6.48135,6.496,0
AUDCNH,AUDCNH,2012-11-30,6.48145,6.4881,6.46275,6.47875,6.4754249999999995,0
AUDCNH,AUDCNH,2012-12-03,6.47915,6.49225,6.45565,6.46335,6.47395,0
AUDCNH,AUDCNH,2012-12-04,6.46965,6.5089,6.46455,6.4998,6.486725,0
AUDCNH,AUDCNH,2012-12-05,6.49565,6.51325,6.4874,6.49605,6.500325,0
AUDCNH,AUDCNH,2012-12-06,6.49475,6.53125,6.48735,6.5149,6.5093,0
AUDCNH,AUDCNH,2012-12-07,6.51435,6.51855,6.4942,6.5131,6.506375,0
AUDCNH,AUDCNH,2012-12-10,6.511,6.526,6.4966,6.5153,6.5113,0
AUDCNH,AUDCNH,2012-12-11,6.51385,6.55945,6.5006,6.5566,6.530025,0
AUDCNH,AUDCNH,2012-12-12,6.5561,6.58865,6.55265,6.5696,6.5706500000000005,0
AUDCNH,AUDCNH,2012-12-13,6.56585,6.5712,6.53755,6.55,6.554375,0
AUDCNH,AUDCNH,2012-12-14,6.5468,6.5804,6.53715,6.57075,6.558775,0
AUDCNH,AUDCNH,2012-12-17,6.56535,6.56555,6.5422,6.55945,6.553875,0
AUDCNH,AUDCNH,2012-12-18,6.5569,6.56425,6.52995,6.5362,6.5471,0
AUDCNH,AUDCNH,2012-12-19,6.5351,6.54035,6.5024,6.5038,6.521375,0
AUDCNH,AUDCNH,2012-12-20,6.4998,6.52375,6.49415,6.51155,6.5089500000000005,0
AUDCNH,AUDCNH,2012-12-21,6.51435,6.51655,6.4691,6.4752,6.492825,0
AUDCNH,AUDCNH,2012-12-24,6.46965,6.4863,6.44675,6.45395,6.466525,0
AUDCNH,AUDCNH,2012-12-26,6.4554,6.4713,6.44555,6.4648,6.458425,0
AUDCNH,AUDCNH,2012-12-27,6.46375,6.47145,6.44585,6.4641,6.4586500000000004,0
AUDCNH,AUDCNH,2012-12-28,6.4665,6.4698,6.45055,6.4524,6.460175,0
AUDCNH,AUDCNH,2012-12-31,6.4652,6.47425,6.4484,6.4652,6.461325,0
AUDCNH,AUDCNH,2013-01-02,6.4649,6.5285,6.4625,6.51755,6.4955,0
AUDCNH,AUDCNH,2013-01-03,6.51545,6.53785,6.49815,6.50385,6.518,0
AUDCNH,AUDCNH,2013-01-04,6.50505,6.515,6.4607,6.5084,6.48785,0
AUDCNH,AUDCNH,2013-01-07,6.52055,6.52645,6.50405,6.523,6.51525,0
AUDCNH,AUDCNH,2013-01-08,6.5206,6.5308,6.50015,6.5191,6.515475,0
AUDCNH,AUDCNH,2013-01-09,6.51925,6.53315,6.5056,6.52025,6.519375,0
AUDCNH,AUDCNH,2013-01-10,6.5198,6.5555,6.50855,6.5549,6.532025,0
AUDCNH,AUDCNH,2013-01-11,6.55365,6.55875,6.5122,6.517,6.535475,0
AUDCNH,AUDCNH,2013-01-14,6.51,6.5437,6.5014,6.5358,6.522550000000001,0
AUDCNH,AUDCNH,2013-01-15,6.5315,6.5435,6.5181,6.54185,6.530799999999999,0
AUDCNH,AUDCNH,2013-01-16,6.5411,6.55125,6.5223,6.5406,6.5367750000000004,0
AUDCNH,AUDCNH,2013-01-17,6.54245,6.54245,6.4948,6.5211,6.518625,0
AUDCNH,AUDCNH,2013-01-18,6.5212,6.53055,6.4917,6.5068,6.511125,0
AUDCNH,AUDCNH,2013-01-21,6.50785,6.52095,6.49755,6.5151,6.50925,0
AUDCNH,AUDCNH,2013-01-22,6.5154,6.5571,6.5112,6.5469,6.53415,0
AUDCNH,AUDCNH,2013-01-23,6.54645,6.5566,6.52575,6.5452,6.541175000000001,0
AUDCNH,AUDCNH,2013-01-24,6.5424,6.54725,6.4796,6.4852,6.513425,0
AUDCNH,AUDCNH,2013-01-25,6.486,6.50595,6.4754,6.4899,6.4906749999999995,0
