full_name,ticker,date,open,high,low,close,average_price,volume
ASX200_CFD,IBAU200,2012-09-19,4394.245,4395.255,4393.245,4394.75,4394.25,0
ASX200_CFD,IBAU200,2012-09-21,4402.125,4420.455,4398.165,4415.475,4409.3099999999995,0
ASX200_CFD,IBAU200,2012-09-24,4390.025,4394.025,4374.025,4387.46,4384.025,0
ASX200_CFD,IBAU200,2012-09-25,4375.565,4382.025,4364.645,4369.145,4373.335,0
ASX200_CFD,IBAU200,2012-09-26,4348.475,4363.335,4346.995,4356.375,4355.165,0
ASX200_CFD,IBAU200,2012-09-27,4351.935,4383.625,4333.085,4381.625,4358.355,0
ASX200_CFD,IBAU200,2012-09-28,4385.895,4392.855,4381.935,4384.915,4387.395,0
ASX200_CFD,IBAU200,2012-10-01,4356.495,4412.495,4356.495,4385.415,4384.495,0
ASX200_CFD,IBAU200,2012-10-02,4397.73,4433.935,4396.73,4431.955,4415.3325,0
ASX200_CFD,IBAU200,2012-10-03,4437.745,4449.645,4432.605,4436.585,4441.125,0
ASX200_CFD,IBAU200,2012-10-04,4442.995,4459.855,4436.025,4453.895,4447.94,0
ASX200_CFD,IBAU200,2012-10-05,4463.25,4497.54,4463.25,4495.54,4480.395,0
ASX200_CFD,IBAU200,2012-10-08,4495.045,4497.045,4477.045,4478.415,4487.045,0
ASX200_CFD,IBAU200,2012-10-09,4498.225,4513.625,4498.225,4508.145,4505.925,0
ASX200_CFD,IBAU200,2012-10-10,4482.25,4482.77,4479.77,4482.75,4481.27,0
ASX200_CFD,IBAU200,2012-10-11,4467.455,4468.955,4466.455,4467.435,4467.705,0
ASX200_CFD,IBAU200,2012-10-12,4488.125,4491.105,4488.105,4489.105,4489.605,0
ASX200_CFD,IBAU200,2012-10-16,4511.755,4518.71,4488.875,4494.855,4503.7925,0
ASX200_CFD,IBAU200,2012-10-17,4527.085,4539.02,4522.105,4538.02,4530.5625,0
ASX200_CFD,IBAU200,2012-10-18,4574.245,4583.185,4557.775,4557.79,4570.48,0
ASX200_CFD,IBAU200,2012-10-19,4541.415,4575.375,4538.935,4571.395,4557.155000000001,0
ASX200_CFD,IBAU200,2012-10-22,4527.205,4545.685,4526.205,4538.71,4535.945,0
ASX200_CFD,IBAU200,2012-10-23,4561.71,4565.835,4537.975,4537.98,4551.905000000001,0
ASX200_CFD,IBAU200,2012-10-24,4513.165,4524.665,4502.705,4505.685,4513.6849999999995,0
ASX200_CFD,IBAU200,2012-10-25,4504.79,4517.725,4500.795,4507.77,4509.26,0
ASX200_CFD,IBAU200,2012-10-26,4525.0,4525.0,4468.455,4475.415,4496.7275,0
ASX200_CFD,IBAU200,2012-10-29,4491.835,4502.835,4483.835,4485.835,4493.335,0
ASX200_CFD,IBAU200,2012-10-30,4493.005,4502.46,4474.105,4486.54,4488.282499999999,0
ASX200_CFD,IBAU200,2012-10-31,4515.335,4529.335,4510.355,4526.335,4519.844999999999,0
