full_name,ticker,date,open,high,low,close,average_price,volume
USDCHF,USDCHF,2005-03-09,1.1634,1.16405,1.1523,1.1544,1.158175,0
USDCHF,USDCHF,2005-03-10,1.1543,1.1562,1.15145,1.1534,1.1538249999999999,0
USDCHF,USDCHF,2005-03-11,1.1535,1.15705,1.14915,1.1502,1.1530999999999998,0
USDCHF,USDCHF,2005-03-13,1.1488,1.1518,1.1487,1.1511,1.15025,0
USDCHF,USDCHF,2005-03-14,1.15105,1.16385,1.1508,1.1597,1.1573250000000002,0
USDCHF,USDCHF,2005-03-15,1.1596,1.1673,1.15595,1.16555,1.161625,0
USDCHF,USDCHF,2005-03-16,1.1657,1.1658,1.15035,1.1535,1.158075,0
USDCHF,USDCHF,2005-03-17,1.1536,1.15965,1.1524,1.1574,1.156025,0
USDCHF,USDCHF,2005-03-18,1.1575,1.16875,1.1574,1.1637,1.163075,0
USDCHF,USDCHF,2005-03-20,1.1649,1.1696,1.1642,1.16875,1.1669,0
USDCHF,USDCHF,2005-03-21,1.16865,1.18095,1.16695,1.1783,1.17395,0
USDCHF,USDCHF,2005-03-22,1.17825,1.19205,1.1742,1.1891,1.183125,0
USDCHF,USDCHF,2005-03-23,1.189,1.199,1.18775,1.1962,1.193375,0
USDCHF,USDCHF,2005-03-24,1.1963,1.203,1.19165,1.2011,1.1973250000000002,0
USDCHF,USDCHF,2005-03-25,1.201,1.2014,1.19825,1.19965,1.1998250000000001,0
USDCHF,USDCHF,2005-03-27,1.1999,1.2064,1.1995,1.2047,1.20295,0
USDCHF,USDCHF,2005-03-28,1.2046,1.2085,1.1976,1.1994,1.20305,0
USDCHF,USDCHF,2005-03-29,1.19945,1.2051,1.19685,1.1988,1.2009750000000001,0
USDCHF,USDCHF,2005-03-30,1.1987,1.2005,1.19245,1.1987,1.196475,0
USDCHF,USDCHF,2005-03-31,1.1988,1.1994,1.18935,1.19785,1.194375,0
USDCHF,USDCHF,2005-04-01,1.1979,1.20795,1.18855,1.20255,1.19825,0
USDCHF,USDCHF,2005-04-03,1.2052,1.2058,1.2036,1.2039,1.2046999999999999,0
USDCHF,USDCHF,2005-04-04,1.2038,1.2127,1.20285,1.2116,1.2077749999999998,0
USDCHF,USDCHF,2005-04-05,1.2115,1.21455,1.2032,1.20495,1.208875,0
USDCHF,USDCHF,2005-04-06,1.20505,1.20835,1.20085,1.204,1.2046000000000001,0
USDCHF,USDCHF,2005-04-07,1.2041,1.2117,1.1975,1.211,1.2046000000000001,0
USDCHF,USDCHF,2005-04-08,1.2111,1.21155,1.19685,1.1974,1.2042,0
USDCHF,USDCHF,2005-04-10,1.1971,1.1994,1.1964,1.1976,1.1979,0
USDCHF,USDCHF,2005-04-11,1.1977,1.19945,1.18975,1.1925,1.1945999999999999,0
USDCHF,USDCHF,2005-04-12,1.1926,1.20465,1.18995,1.19875,1.1973,0
USDCHF,USDCHF,2005-04-13,1.19865,1.20745,1.19465,1.2039,1.20105,0
USDCHF,USDCHF,2005-04-14,1.20385,1.21975,1.2037,1.2147,1.211725,0
USDCHF,USDCHF,2005-04-15,1.2148,1.2169,1.1989,1.1997,1.2079,0
USDCHF,USDCHF,2005-04-17,1.2004,1.2044,1.1996,1.2036,1.202,0
USDCHF,USDCHF,2005-04-18,1.2035,1.2035,1.18495,1.1889,1.1942249999999999,0
USDCHF,USDCHF,2005-04-19,1.18895,1.19075,1.17925,1.1804,1.185,0
USDCHF,USDCHF,2005-04-20,1.18055,1.18915,1.1742,1.1761,1.1816749999999998,0
USDCHF,USDCHF,2005-04-21,1.1761,1.18565,1.1754,1.1841,1.180525,0
USDCHF,USDCHF,2005-04-22,1.18415,1.18515,1.17795,1.181,1.18155,0
USDCHF,USDCHF,2005-04-24,1.1815,1.1878,1.1812,1.1858,1.1844999999999999,0
USDCHF,USDCHF,2005-04-25,1.1859,1.19205,1.18275,1.1875,1.1874,0
USDCHF,USDCHF,2005-04-26,1.18745,1.1923,1.1856,1.188,1.18895,0
USDCHF,USDCHF,2005-04-27,1.1881,1.19645,1.18555,1.1923,1.191,0
USDCHF,USDCHF,2005-04-28,1.1924,1.19565,1.18875,1.1903,1.1922000000000001,0
USDCHF,USDCHF,2005-04-29,1.1904,1.1979,1.1841,1.19525,1.1909999999999998,0
USDCHF,USDCHF,2005-05-01,1.1963,1.1992,1.1957,1.1965,1.19745,0
USDCHF,USDCHF,2005-05-02,1.19655,1.2016,1.1961,1.2012,1.19885,0
USDCHF,USDCHF,2005-05-03,1.2011,1.2017,1.1881,1.1899,1.1949,0
USDCHF,USDCHF,2005-05-04,1.1901,1.19445,1.1883,1.1924,1.1913749999999999,0
USDCHF,USDCHF,2005-05-05,1.1925,1.19775,1.18905,1.1949,1.1934,0
USDCHF,USDCHF,2005-05-06,1.1948,1.20865,1.1936,1.2068,1.201125,0
USDCHF,USDCHF,2005-05-08,1.2073,1.20935,1.20565,1.20835,1.2075,0
USDCHF,USDCHF,2005-05-09,1.20825,1.20955,1.2036,1.20475,1.206575,0
USDCHF,USDCHF,2005-05-10,1.20465,1.20685,1.19885,1.20115,1.20285,0
USDCHF,USDCHF,2005-05-11,1.20125,1.20995,1.19615,1.20685,1.2030500000000002,0
USDCHF,USDCHF,2005-05-12,1.20695,1.21755,1.20585,1.21695,1.2117,0
USDCHF,USDCHF,2005-05-13,1.21705,1.22525,1.21635,1.2234,1.2208,0
USDCHF,USDCHF,2005-05-15,1.2187,1.23285,1.2187,1.22575,1.225775,0
USDCHF,USDCHF,2005-05-16,1.2257,1.2291,1.22095,1.22275,1.225025,0
USDCHF,USDCHF,2005-05-17,1.22285,1.22695,1.21925,1.22465,1.2231,0
USDCHF,USDCHF,2005-05-18,1.22455,1.22485,1.2151,1.21735,1.219975,0
USDCHF,USDCHF,2005-05-19,1.21725,1.22595,1.21675,1.22135,1.2213500000000002,0
USDCHF,USDCHF,2005-05-20,1.22125,1.23615,1.22075,1.2338,1.22845,0
USDCHF,USDCHF,2005-05-22,1.235,1.24755,1.23295,1.23325,1.24025,0
USDCHF,USDCHF,2005-05-23,1.23315,1.23475,1.22815,1.2316,1.2314500000000002,0
USDCHF,USDCHF,2005-05-24,1.23135,1.23185,1.2245,1.22815,1.2281749999999998,0
USDCHF,USDCHF,2005-05-25,1.22825,1.2316,1.22475,1.22745,1.228175,0
USDCHF,USDCHF,2005-05-26,1.22735,1.2382,1.22695,1.23545,1.232575,0
USDCHF,USDCHF,2005-05-27,1.23535,1.23575,1.23,1.2304,1.232875,0
USDCHF,USDCHF,2005-05-29,1.2322,1.23535,1.23205,1.23265,1.2337,0
USDCHF,USDCHF,2005-05-30,1.23275,1.24825,1.23235,1.24485,1.2403,0
USDCHF,USDCHF,2005-05-31,1.24495,1.24955,1.24295,1.24645,1.2462499999999999,0
USDCHF,USDCHF,2005-06-01,1.24635,1.2597,1.24535,1.25385,1.2525249999999999,0
USDCHF,USDCHF,2005-06-02,1.25395,1.25785,1.24745,1.25025,1.25265,0
USDCHF,USDCHF,2005-06-03,1.25035,1.25615,1.24505,1.25245,1.2506,0
USDCHF,USDCHF,2005-06-05,1.2533,1.25395,1.24975,1.25035,1.25185,0
USDCHF,USDCHF,2005-06-06,1.25025,1.25195,1.2464,1.24955,1.249175,0
USDCHF,USDCHF,2005-06-07,1.24945,1.25035,1.2429,1.24355,1.2466249999999999,0
USDCHF,USDCHF,2005-06-08,1.24355,1.25775,1.24115,1.25385,1.24945,0
USDCHF,USDCHF,2005-06-09,1.25395,1.25955,1.25105,1.25415,1.2553,0
USDCHF,USDCHF,2005-06-10,1.25425,1.27005,1.25215,1.269,1.2610999999999999,0
USDCHF,USDCHF,2005-06-12,1.2694,1.27445,1.26835,1.26955,1.2714,0
USDCHF,USDCHF,2005-06-13,1.26945,1.2786,1.26755,1.27015,1.273075,0
USDCHF,USDCHF,2005-06-14,1.27025,1.27925,1.2671,1.27595,1.273175,0
USDCHF,USDCHF,2005-06-15,1.27585,1.27935,1.26885,1.27355,1.2741,0
USDCHF,USDCHF,2005-06-16,1.27365,1.2772,1.26555,1.27225,1.271375,0
USDCHF,USDCHF,2005-06-17,1.2722,1.27355,1.2567,1.2577,1.2651249999999998,0
USDCHF,USDCHF,2005-06-19,1.2657,1.2661,1.26175,1.26255,1.263925,0
