full_name,ticker,date,open,high,low,close,average_price,volume
CAC30_CFD,IBFR40,2012-08-14,3448.315,3448.815,3432.565,3444.315,3440.69,0
CAC30_CFD,IBFR40,2012-08-15,3438.03,3444.04,3425.53,3438.04,3434.785,0
CAC30_CFD,IBFR40,2012-08-17,3492.325,3500.325,3475.835,3483.825,3488.08,0
CAC30_CFD,IBFR40,2012-08-20,3485.135,3505.135,3458.395,3478.895,3481.7650000000003,0
CAC30_CFD,IBFR40,2012-08-21,3495.22,3522.97,3495.22,3518.22,3509.095,0
CAC30_CFD,IBFR40,2012-08-22,3489.99,3500.75,3466.51,3467.51,3483.63,0
CAC30_CFD,IBFR40,2012-08-23,3490.51,3494.01,3416.27,3437.51,3455.1400000000003,0
CAC30_CFD,IBFR40,2012-08-24,3434.27,3441.02,3401.77,3437.77,3421.395,0
CAC30_CFD,IBFR40,2012-08-27,3425.55,3458.8,3414.8,3458.79,3436.8,0
CAC30_CFD,IBFR40,2012-08-28,3442.55,3455.8,3422.3,3429.575,3439.05,0
CAC30_CFD,IBFR40,2012-08-29,3434.335,3434.335,3405.575,3409.575,3419.955,0
CAC30_CFD,IBFR40,2012-08-30,3402.095,3413.345,3380.835,3388.335,3397.09,0
CAC30_CFD,IBFR40,2012-08-31,3379.355,3430.845,3376.105,3423.345,3403.475,0
CAC30_CFD,IBFR40,2012-09-03,3399.375,3447.125,3399.375,3445.625,3423.25,0
CAC30_CFD,IBFR40,2012-09-04,3456.875,3456.875,3401.635,3403.385,3429.255,0
CAC30_CFD,IBFR40,2012-09-05,3400.895,3425.645,3372.895,3407.395,3399.27,0
CAC30_CFD,IBFR40,2012-09-06,3415.655,3507.395,3415.405,3503.895,3461.4,0
CAC30_CFD,IBFR40,2012-09-07,3527.345,3559.345,3517.595,3519.345,3538.47,0
CAC30_CFD,IBFR40,2012-09-10,3517.125,3528.125,3504.625,3514.875,3516.375,0
CAC30_CFD,IBFR40,2012-09-11,3495.135,3536.875,3478.885,3536.875,3507.88,0
CAC30_CFD,IBFR40,2012-09-12,3542.395,3574.145,3524.395,3545.645,3549.27,0
CAC30_CFD,IBFR40,2012-09-13,3540.655,3542.155,3493.905,3505.905,3518.03,0
CAC30_CFD,IBFR40,2012-09-14,3574.665,3579.415,3562.165,3577.165,3570.79,0
CAC30_CFD,IBFR40,2012-09-17,3570.71,3573.21,3552.21,3554.21,3562.71,0
CAC30_CFD,IBFR40,2012-09-18,3529.22,3539.72,3500.72,3525.97,3520.22,0
CAC30_CFD,IBFR40,2012-09-20,3499.24,3522.24,3485.49,3508.49,3503.865,0
CAC30_CFD,IBFR40,2012-09-21,3530.0,3541.25,3504.0,3534.0,3522.625,0
