full_name,ticker,date,open,high,low,close,average_price,volume
GBPSGD,GBPSGD,2017-10-02,1.816775,1.82001,1.805125,1.80678,1.8125675,0
GBPSGD,GBPSGD,2017-10-03,1.80805,1.81292,1.80267,1.80293,1.807795,0
GBPSGD,GBPSGD,2017-10-04,1.80295,1.808785,1.80194,1.8041,1.8053625000000002,0
GBPSGD,GBPSGD,2017-10-05,1.803025,1.80633,1.78849,1.7901,1.79741,0
GBPSGD,GBPSGD,2017-10-06,1.7898,1.79091,1.780605,1.784815,1.7857574999999999,0
GBPSGD,GBPSGD,2017-10-09,1.787,1.79742,1.783715,1.7921,1.7905674999999999,0
GBPSGD,GBPSGD,2017-10-10,1.791925,1.793415,1.78682,1.79036,1.7901175,0
GBPSGD,GBPSGD,2017-10-11,1.79045,1.792895,1.786315,1.790705,1.789605,0
GBPSGD,GBPSGD,2017-10-12,1.79055,1.79664,1.77716,1.793465,1.7869000000000002,0
GBPSGD,GBPSGD,2017-10-13,1.794395,1.804525,1.791555,1.79235,1.7980399999999999,0
GBPSGD,GBPSGD,2017-10-16,1.79652,1.799785,1.78794,1.79139,1.7938625,0
GBPSGD,GBPSGD,2017-10-17,1.791425,1.80168,1.786015,1.78865,1.7938475,0
GBPSGD,GBPSGD,2017-10-18,1.7885,1.7921,1.784925,1.79121,1.7885125,0
GBPSGD,GBPSGD,2017-10-19,1.79177,1.796675,1.7841,1.78509,1.7903875,0
GBPSGD,GBPSGD,2017-10-20,1.785325,1.796205,1.77973,1.794635,1.7879675000000002,0
GBPSGD,GBPSGD,2017-10-23,1.795925,1.80061,1.79251,1.797155,1.79656,0
GBPSGD,GBPSGD,2017-10-24,1.797325,1.798825,1.78691,1.789285,1.7928674999999998,0
GBPSGD,GBPSGD,2017-10-25,1.789575,1.80665,1.785455,1.80445,1.7960525,0
GBPSGD,GBPSGD,2017-10-26,1.804175,1.805525,1.79381,1.79917,1.7996675,0
GBPSGD,GBPSGD,2017-10-27,1.799625,1.799805,1.789015,1.791625,1.79441,0
GBPSGD,GBPSGD,2017-10-30,1.793875,1.800575,1.792175,1.797385,1.796375,0
GBPSGD,GBPSGD,2017-10-31,1.796975,1.810905,1.795715,1.810055,1.80331,0
GBPSGD,GBPSGD,2017-11-01,1.8101,1.812435,1.801485,1.802555,1.8069600000000001,0
GBPSGD,GBPSGD,2017-11-02,1.802875,1.805455,1.77397,1.77455,1.7897125,0
GBPSGD,GBPSGD,2017-11-03,1.7749,1.78656,1.77326,1.78479,1.77991,0
GBPSGD,GBPSGD,2017-11-06,1.783875,1.794305,1.783145,1.793275,1.788725,0
GBPSGD,GBPSGD,2017-11-07,1.79355,1.796595,1.788055,1.795935,1.792325,0
GBPSGD,GBPSGD,2017-11-08,1.796925,1.79728,1.7821,1.78615,1.78969,0
